,index_id,Rev_Date,Date,Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Month,Year,Week,sales_diff
2662,19-2011-10-14,2011-10-14,2011-10-14,19,1318905.53,0,61.86,3.744,136.5150968,7.866,10,2011,41,-148568.09999999986
2663,19-2011-10-21,2011-10-21,2011-10-21,19,1374863.1,0,52.05,3.757,136.5017742,7.866,10,2011,42,55957.570000000065
2664,19-2011-10-28,2011-10-28,2011-10-28,19,1396612.36,0,46.49,3.757,136.4884516,7.866,10,2011,43,21749.26000000001
2627,19-2011-11-02,2011-11-02,2011-11-02,19,1430851.11,1,21.79,3.416,133.260871,7.771,11,2011,44,34238.75
2631,19-2011-11-03,2011-11-03,2011-11-03,19,1351450.43,0,35.59,3.752,133.7361429,7.771,11,2011,44,-79400.68000000017
2666,19-2011-11-11,2011-11-11,2011-11-11,19,1502078.93,0,48.22,3.719,136.4618065,7.866,11,2011,45,150628.5
2667,19-2011-11-18,2011-11-18,2011-11-18,19,1411835.57,0,48.21,3.717,136.4666667,7.866,11,2011,46,-90243.35999999987
2668,19-2011-11-25,2011-11-25,2011-11-25,19,1974646.78,1,42.75,3.689,136.4788,7.866,11,2011,47,562811.21
2653,19-2011-12-08,2011-12-08,2011-12-08,19,1360969.45,0,70.92,3.995,136.144129,7.806,12,2011,49,-613677.3300000001
2671,19-2011-12-16,2011-12-16,2011-12-16,19,1852179.15,0,37.07,3.611,136.5335161,7.866,12,2011,50,491209.69999999995
2672,19-2011-12-23,2011-12-23,2011-12-23,19,2480159.47,0,36.09,3.587,136.5883871,7.866,12,2011,51,627980.3200000003
2673,19-2011-12-30,2011-12-30,2011-12-30,19,1405168.06,1,31.65,3.566,136.6432581,7.866,12,2011,52,-1074991.4100000001
2695,19-2012-01-06,2012-01-06,2012-01-06,19,1450733.29,0,68.18,3.915,138.1138065,8.15,1,2012,1,45565.22999999998
2675,19-2012-01-13,2012-01-13,2012-01-13,19,1182198.7,0,37.08,3.666,136.753,7.943,1,2012,2,-268534.5900000001
2676,19-2012-01-20,2012-01-20,2012-01-20,19,1237104.73,0,23.44,3.705,136.8564194,7.943,1,2012,3,54906.03000000003
2677,19-2012-01-27,2012-01-27,2012-01-27,19,1279623.26,0,32.41,3.737,136.9598387,7.943,1,2012,4,42518.53000000003
2682,19-2012-02-03,2012-02-03,2012-02-03,19,1308977.05,0,34.83,3.983,137.4238966,7.943,2,2012,5,29353.790000000037
2680,19-2012-02-17,2012-02-17,2012-02-17,19,1424720.27,0,30.95,3.874,137.2583103,7.943,2,2012,7,115743.21999999997
2681,19-2012-02-24,2012-02-24,2012-02-24,19,1352470.09,0,33.91,3.917,137.3411034,7.943,2,2012,8,-72250.17999999993
2678,19-2012-03-02,2012-03-02,2012-03-02,19,1345311.65,0,36.22,3.796,137.0632581,7.943,3,2012,9,-7158.440000000177
2704,19-2012-03-08,2012-03-08,2012-03-08,19,1342123.78,0,73.41,3.819,138.1735806,8.193,3,2012,10,-3187.869999999879
2684,19-2012-03-16,2012-03-16,2012-03-16,19,1312849.1,0,48.2,4.021,137.5843871,7.943,3,2012,11,-29274.679999999935
2685,19-2012-03-23,2012-03-23,2012-03-23,19,1342254.55,0,56.72,4.054,137.6552903,7.943,3,2012,12,29405.449999999953
2686,19-2012-03-30,2012-03-30,2012-03-30,19,1327139.35,0,43.47,4.098,137.7261935,7.943,3,2012,13,-15115.199999999953
2691,19-2012-04-05,2012-04-05,2012-04-05,19,1405007.44,0,50.76,4.124,138.0332,8.15,4,2012,14,77868.08999999985
2688,19-2012-04-13,2012-04-13,2012-04-13,19,1365098.46,0,44.42,4.187,137.868,8.15,4,2012,15,-39908.97999999998
2689,19-2012-04-20,2012-04-20,2012-04-20,19,1255087.26,0,55.2,4.17,137.9230667,8.15,4,2012,16,-110011.19999999995
2690,19-2012-04-27,2012-04-27,2012-04-27,19,1285897.24,0,42.45,4.163,137.9781333,8.15,4,2012,17,30809.97999999998
2713,19-2012-05-10,2012-05-10,2012-05-10,19,1408016.1,0,59.86,4.151,138.8256,7.992,5,2012,19,122118.8600000001
2693,19-2012-05-18,2012-05-18,2012-05-18,19,1366937.1,0,58.81,4.029,138.1065806,8.15,5,2012,20,-41079.0
2694,19-2012-05-25,2012-05-25,2012-05-25,19,1485540.28,0,67.79,3.979,138.1101935,8.15,5,2012,21,118603.17999999993
2674,19-2012-06-01,2012-06-01,2012-06-01,19,1266570.4,0,31.84,3.585,136.698129,7.943,6,2012,22,-218969.88000000012
2687,19-2012-06-04,2012-06-04,2012-06-04,19,1631737.68,0,40.23,4.143,137.7970968,8.15,6,2012,23,365167.28
2700,19-2012-06-07,2012-06-07,2012-06-07,19,1557120.44,0,76.07,3.646,138.2296333,8.193,6,2012,23,-74617.23999999999
2697,19-2012-06-15,2012-06-15,2012-06-15,19,1440263.15,0,68.19,3.786,138.1295333,8.15,6,2012,24,-116857.29000000004
2698,19-2012-06-22,2012-06-22,2012-06-22,19,1468350.36,0,75.83,3.722,138.1629,8.15,6,2012,25,28087.210000000196
2699,19-2012-06-29,2012-06-29,2012-06-29,19,1379652.65,0,69.92,3.667,138.1962667,8.15,6,2012,26,-88697.7100000002
2709,19-2012-07-09,2012-07-09,2012-07-09,19,1497073.82,1,72.2,4.076,138.4729355,8.193,7,2012,28,117421.17000000016
2701,19-2012-07-13,2012-07-13,2012-07-13,19,1321741.35,0,73.17,3.689,138.263,8.193,7,2012,28,-175332.46999999997
2702,19-2012-07-20,2012-07-20,2012-07-20,19,1317672.92,0,76.17,3.732,138.2331935,8.193,7,2012,29,-4068.4300000001676
2703,19-2012-07-27,2012-07-27,2012-07-27,19,1248915.43,0,74.43,3.82,138.2033871,8.193,7,2012,30,-68757.48999999999
2696,19-2012-08-06,2012-08-06,2012-08-06,19,1390122.11,0,60.19,3.871,138.1174194,8.15,8,2012,32,141206.68000000017
2706,19-2012-08-17,2012-08-17,2012-08-17,19,1375101.26,0,69.83,3.963,138.1857097,8.193,8,2012,33,-15020.850000000093
2707,19-2012-08-24,2012-08-24,2012-08-24,19,1544653.37,0,66.66,3.997,138.2814516,8.193,8,2012,34,169552.1100000001
2708,19-2012-08-31,2012-08-31,2012-08-31,19,1542719.87,0,71.85,4.026,138.3771935,8.193,8,2012,35,-1933.5
2683,19-2012-09-03,2012-09-03,2012-09-03,19,1358816.46,0,38.15,4.021,137.5066897,7.943,9,2012,36,-183903.41000000015
2710,19-2012-09-14,2012-09-14,2012-09-14,19,1370653.41,0,65.08,4.088,138.5673,8.193,9,2012,37,11836.949999999953
2711,19-2012-09-21,2012-09-21,2012-09-21,19,1338572.29,0,60.62,4.203,138.6534,8.193,9,2012,38,-32081.11999999988
2712,19-2012-09-28,2012-09-28,2012-09-28,19,1338299.02,0,56.81,4.158,138.7395,8.193,9,2012,39,-273.2700000000186
2679,19-2012-10-02,2012-10-02,2012-10-02,19,1499496.67,1,32.61,3.826,137.1666774,7.943,10,2012,40,161197.6499999999
2705,19-2012-10-08,2012-10-08,2012-10-08,19,1408907.89,0,74.45,3.863,138.1437742,8.193,10,2012,41,-90588.78000000003
2715,19-2012-10-19,2012-10-19,2012-10-19,19,1321102.35,0,53.44,4.153,138.8336129,7.992,10,2012,42,-87805.5399999998
2716,19-2012-10-26,2012-10-26,2012-10-26,19,1322117.96,0,56.49,4.071,138.7281613,7.992,10,2012,43,1015.6099999998696
2692,19-2012-11-05,2012-11-05,2012-11-05,19,1442873.22,0,55.33,4.055,138.0882667,8.15,11,2012,45,120755.26000000001
2714,19-2012-12-10,2012-12-10,2012-12-10,19,1352809.5,0,48.29,4.186,138.9117,7.992,12,2012,50,-90063.71999999997
2751,20-2010-01-10,2010-01-10,2010-01-10,20,1933719.21,0,61.08,2.707,204.8850973,7.484,1,2010,1,580909.71
2725,20-2010-02-04,2010-02-04,2010-02-04,20,2405395.22,0,51.0,2.85,204.0252842,7.856,2,2010,5,471676.01000000024
2738,20-2010-02-07,2010-02-07,2010-02-07,20,2143676.77,0,70.1,2.815,204.4650559,7.527,2,2010,5,-261718.4500000002
2719,20-2010-02-19,2010-02-19,2010-02-19,20,2161549.76,0,25.43,2.745,204.4321004,8.187,2,2010,7,17872.989999999758
2720,20-2010-02-26,2010-02-26,2010-02-26,20,1898193.95,0,32.32,2.754,204.4630869,8.187,2,2010,8,-263355.8099999998
2747,20-2010-03-09,2010-03-09,2010-03-09,20,2121561.41,0,75.5,2.715,204.7583566,7.527,3,2010,10,223367.4600000002
2760,20-2010-03-12,2010-03-12,2010-03-12,20,2416051.17,0,35.47,3.046,204.8249189,7.484,3,2010,10,294489.7599999998
2723,20-2010-03-19,2010-03-19,2010-03-19,20,1951848.43,0,47.32,2.844,204.3782258,8.187,3,2010,11,-464202.74
2724,20-2010-03-26,2010-03-26,2010-03-26,20,1894742.95,0,50.49,2.854,204.201755,8.187,3,2010,12,-57105.47999999998
2734,20-2010-04-06,2010-04-06,2010-04-06,20,2203619.35,0,72.52,2.847,204.4042877,7.856,4,2010,14,308876.40000000014
2727,20-2010-04-16,2010-04-16,2010-04-16,20,1985784.59,0,55.43,2.899,203.7307486,7.856,4,2010,15,-217834.76
2728,20-2010-04-23,2010-04-23,2010-04-23,20,1878862.42,0,50.65,2.902,203.6905586,7.856,4,2010,16,-106922.17000000016
2729,20-2010-04-30,2010-04-30,2010-04-30,20,1919053.21,0,54.75,2.921,203.6503685,7.856,4,2010,17,40190.79000000004
2717,20-2010-05-02,2010-05-02,2010-05-02,20,2401395.47,0,25.92,2.784,204.2471935,8.187,5,2010,17,482342.26000000024
2721,20-2010-05-03,2010-05-03,2010-05-03,20,2119213.72,0,31.75,2.777,204.4940734,8.187,5,2010,18,-282181.75
2756,20-2010-05-11,2010-05-11,2010-05-11,20,2184316.64,0,42.78,2.917,205.160837,7.484,5,2010,19,65102.919999999925
2731,20-2010-05-14,2010-05-14,2010-05-14,20,2033211.62,0,55.91,2.982,203.6133915,7.856,5,2010,19,-151105.02000000002
2732,20-2010-05-21,2010-05-21,2010-05-21,20,1893736.9,0,60.38,2.958,203.8770235,7.856,5,2010,20,-139474.7200000002
2733,20-2010-05-28,2010-05-28,2010-05-28,20,2065984.95,0,70.97,2.899,204.1406556,7.856,5,2010,21,172248.05000000005
2743,20-2010-06-08,2010-06-08,2010-06-08,20,1910177.38,0,74.57,2.784,204.7293252,7.527,6,2010,23,-155807.57000000007
2736,20-2010-06-18,2010-06-18,2010-06-18,20,2091903.63,0,72.62,2.78,204.670036,7.856,6,2010,24,181726.25
2737,20-2010-06-25,2010-06-25,2010-06-25,20,1973135.87,0,75.17,2.808,204.5675459,7.856,6,2010,25,-118767.75999999978
2730,20-2010-07-05,2010-07-05,2010-07-05,20,2137202.38,0,66.74,2.966,203.6101784,7.856,7,2010,27,164066.50999999978
2740,20-2010-07-16,2010-07-16,2010-07-16,20,2031852.16,0,75.14,2.783,204.3571656,7.527,7,2010,28,-105350.21999999997
2741,20-2010-07-23,2010-07-23,2010-07-23,20,1900535.9,0,77.75,2.771,204.4812188,7.527,7,2010,29,-131316.26
2742,20-2010-07-30,2010-07-30,2010-07-30,20,1955896.59,0,76.03,2.781,204.605272,7.527,7,2010,30,55360.69000000018
2752,20-2010-08-10,2010-08-10,2010-08-10,20,2060389.27,0,51.5,2.764,204.951982,7.484,8,2010,32,104492.67999999993
2744,20-2010-08-13,2010-08-13,2010-08-13,20,2071022.45,0,75.98,2.805,204.8533784,7.527,8,2010,32,10633.179999999935
2745,20-2010-08-20,2010-08-20,2010-08-20,20,1975374.56,0,75.34,2.779,204.8217044,7.527,8,2010,33,-95647.8899999999
2746,20-2010-08-27,2010-08-27,2010-08-27,20,1946369.57,0,70.51,2.755,204.7900305,7.527,8,2010,34,-29004.98999999999
2726,20-2010-09-04,2010-09-04,2010-09-04,20,2007796.26,0,65.1,2.869,203.8488134,7.856,9,2010,35,61426.689999999944
2739,20-2010-09-07,2010-09-07,2010-09-07,20,2107285.85,0,78.09,2.793,204.3625658,7.527,9,2010,36,99489.59000000008
2749,20-2010-09-17,2010-09-17,2010-09-17,20,1948359.78,0,65.28,2.706,204.7513279,7.527,9,2010,37,-158926.07000000007
2750,20-2010-09-24,2010-09-24,2010-09-24,20,1789687.65,0,69.37,2.713,204.8182126,7.527,9,2010,38,-158672.13000000012
2748,20-2010-10-09,2010-10-09,2010-10-09,20,2014954.79,1,65.02,2.699,204.7266827,7.527,10,2010,40,225267.14000000013
2761,20-2010-10-12,2010-10-12,2010-10-12,20,2752122.08,0,24.27,3.109,204.6877378,7.484,10,2010,41,737167.29
2753,20-2010-10-15,2010-10-15,2010-10-15,20,1950676.39,0,59.17,2.868,205.0137637,7.484,10,2010,41,-801445.6900000002
2754,20-2010-10-22,2010-10-22,2010-10-22,20,1893955.27,0,50.52,2.917,205.0627881,7.484,10,2010,42,-56721.11999999988
2755,20-2010-10-29,2010-10-29,2010-10-29,20,1891816.0,0,57.56,2.921,205.1118126,7.484,10,2010,43,-2139.2700000000186
2735,20-2010-11-06,2010-11-06,2010-11-06,20,2100489.79,0,67.32,2.809,204.6679198,7.856,11,2010,44,208673.79000000004
2758,20-2010-11-19,2010-11-19,2010-11-19,20,2105058.91,0,45.88,3.0,205.0992811,7.484,11,2010,46,4569.120000000112
2759,20-2010-11-26,2010-11-26,2010-11-26,20,2811634.04,1,46.66,3.039,204.9621,7.484,11,2010,47,706575.1299999999
2718,20-2010-12-02,2010-12-02,2010-12-02,20,2109107.9,1,22.12,2.773,204.3857472,8.187,12,2010,48,-702526.1400000001
2722,20-2010-12-03,2010-12-03,2010-12-03,20,2010974.84,0,43.82,2.818,204.5250598,8.187,12,2010,48,-98133.05999999982
2757,20-2010-12-11,2010-12-11,2010-12-11,20,2187765.28,0,42.38,2.931,205.2098614,7.484,12,2010,49,176790.4399999997
2762,20-2010-12-17,2010-12-17,2010-12-17,20,2819193.17,0,24.07,3.14,204.6321194,7.484,12,2010,50,631427.8900000001
2763,20-2010-12-24,2010-12-24,2010-12-24,20,3766687.43,0,25.17,3.141,204.6376731,7.484,12,2010,51,947494.2600000002
2764,20-2010-12-31,2010-12-31,2010-12-31,20,1799737.79,1,28.85,3.179,204.6432267,7.484,12,2010,52,-1966949.6400000001
2777,20-2011-01-04,2011-01-04,2011-01-04,20,1927993.09,0,32.43,3.638,207.8823043,7.287,1,2011,1,128255.30000000005
2790,20-2011-01-07,2011-01-07,2011-01-07,20,2053165.41,0,69.66,3.748,208.3346432,7.274,1,2011,1,125172.31999999983
2766,20-2011-01-14,2011-01-14,2011-01-14,20,1884345.01,0,20.39,3.205,204.7026042,7.343,1,2011,2,-168820.3999999999
2767,20-2011-01-21,2011-01-21,2011-01-21,20,1781805.66,0,27.43,3.229,205.0460497,7.343,1,2011,3,-102539.3500000001
2768,20-2011-01-28,2011-01-28,2011-01-28,20,1761506.68,0,23.21,3.237,205.3894952,7.343,1,2011,4,-20298.97999999998
2799,20-2011-02-09,2011-02-09,2011-02-09,20,2141765.98,0,70.82,3.703,208.9625161,7.274,2,2011,6,380259.30000000005
2812,20-2011-02-12,2011-02-12,2011-02-12,20,2298776.83,0,46.32,3.452,211.6394306,7.082,2,2011,6,157010.8500000001
2771,20-2011-02-18,2011-02-18,2011-02-18,20,2258616.24,0,42.95,3.245,206.3694701,7.343,2,2011,7,-40160.58999999985
2772,20-2011-02-25,2011-02-25,2011-02-25,20,1938608.52,0,33.2,3.274,206.6424093,7.343,2,2011,8,-320007.7200000002
2786,20-2011-03-06,2011-03-06,2011-03-06,20,2182246.69,0,73.51,3.922,208.3551116,7.287,3,2011,9,243638.16999999993
2775,20-2011-03-18,2011-03-18,2011-03-18,20,1931668.64,0,44.8,3.631,207.4283845,7.343,3,2011,11,-250578.05000000005
2776,20-2011-03-25,2011-03-25,2011-03-25,20,1824711.21,0,44.83,3.625,207.6553444,7.343,3,2011,12,-106957.42999999993
2769,20-2011-04-02,2011-04-02,2011-04-02,20,2351143.07,0,28.58,3.231,205.7329407,7.343,4,2011,13,526431.8599999999
2773,20-2011-04-03,2011-04-03,2011-04-03,20,2143424.61,0,37.33,3.433,206.9153485,7.343,4,2011,13,-207718.45999999996
2808,20-2011-04-11,2011-04-11,2011-04-11,20,2284106.6,0,43.88,3.551,210.8364551,7.082,4,2011,15,140681.99000000022
2779,20-2011-04-15,2011-04-15,2011-04-15,20,2057406.33,0,55.0,3.821,208.3172811,7.287,4,2011,15,-226700.27000000002
2780,20-2011-04-22,2011-04-22,2011-04-22,20,2313861.81,0,52.56,3.892,208.4779405,7.287,4,2011,16,256455.47999999998
2781,20-2011-04-29,2011-04-29,2011-04-29,20,1881788.19,0,62.97,3.962,208.6386,7.287,4,2011,17,-432073.6200000001
2795,20-2011-05-08,2011-05-08,2011-05-08,20,2189353.63,0,77.8,3.842,208.719238,7.274,5,2011,18,307565.43999999994
2783,20-2011-05-13,2011-05-13,2011-05-13,20,2036748.53,0,62.26,4.066,208.9599189,7.287,5,2011,19,-152605.09999999986
2784,20-2011-05-20,2011-05-20,2011-05-20,20,1953416.06,0,59.01,4.062,208.7583165,7.287,5,2011,20,-83332.46999999997
2785,20-2011-05-27,2011-05-27,2011-05-27,20,1944433.17,0,69.12,3.985,208.556714,7.287,5,2011,21,-8982.89000000013
2782,20-2011-06-05,2011-06-05,2011-06-05,20,2090838.44,0,53.41,4.046,208.7992595,7.287,6,2011,22,146405.27000000002
2788,20-2011-06-17,2011-06-17,2011-06-17,20,2065191.27,0,66.41,3.842,208.1265604,7.287,6,2011,24,-25647.169999999925
2789,20-2011-06-24,2011-06-24,2011-06-24,20,1950826.32,0,72.4,3.804,208.2306018,7.287,6,2011,25,-114364.94999999995
2765,20-2011-07-01,2011-07-01,2011-07-01,20,1843030.95,0,31.43,3.193,204.6487803,7.343,7,2011,26,-107795.37000000011
2804,20-2011-07-10,2011-07-10,2011-07-10,20,2135982.79,0,52.42,3.583,210.1170595,7.082,7,2011,27,292951.8400000001
2792,20-2011-07-15,2011-07-15,2011-07-15,20,2039875.75,0,74.88,3.76,208.5309337,7.274,7,2011,28,-96107.04000000004
2793,20-2011-07-22,2011-07-22,2011-07-22,20,1950904.84,0,78.89,3.811,208.5937018,7.274,7,2011,29,-88970.90999999992
2794,20-2011-07-29,2011-07-29,2011-07-29,20,1858440.92,0,77.47,3.829,208.6564699,7.274,7,2011,30,-92463.92000000016
2778,20-2011-08-04,2011-08-04,2011-08-04,20,2027056.39,0,47.09,3.72,208.1092642,7.287,8,2011,31,168615.46999999997
2791,20-2011-08-07,2011-08-07,2011-08-07,20,2123787.79,0,74.69,3.711,208.4386847,7.274,8,2011,31,96731.40000000014
2797,20-2011-08-19,2011-08-19,2011-08-19,20,1990017.93,0,71.25,3.747,208.8424359,7.274,8,2011,33,-133769.8600000001
2798,20-2011-08-26,2011-08-26,2011-08-26,20,1933577.2,0,70.15,3.704,208.902476,7.274,8,2011,34,-56440.72999999998
2800,20-2011-09-09,2011-09-09,2011-09-09,20,2050542.56,1,68.74,3.738,209.0225562,7.274,9,2011,36,116965.3600000001
2813,20-2011-09-12,2011-09-12,2011-09-12,20,2546123.78,0,41.64,3.415,211.8667856,7.082,9,2011,37,495581.21999999974
2801,20-2011-09-16,2011-09-16,2011-09-16,20,1979009.46,0,64.02,3.742,209.1893892,7.274,9,2011,37,-567114.3199999998
2802,20-2011-09-23,2011-09-23,2011-09-23,20,1888119.7,0,62.15,3.711,209.4986126,7.274,9,2011,38,-90889.76000000001
2803,20-2011-09-30,2011-09-30,2011-09-30,20,1945808.26,0,63.44,3.645,209.807836,7.274,9,2011,39,57688.560000000056
2787,20-2011-10-06,2011-10-06,2011-10-06,20,2135062.04,0,73.64,3.881,208.1535092,7.287,10,2011,40,189253.78000000003
2805,20-2011-10-14,2011-10-14,2011-10-14,20,2010107.68,0,62.54,3.541,210.4027602,7.082,10,2011,41,-124954.3600000001
2806,20-2011-10-21,2011-10-21,2011-10-21,20,2104241.9,0,53.69,3.57,210.5473252,7.082,10,2011,42,94134.21999999997
2807,20-2011-10-28,2011-10-28,2011-10-28,20,2065421.52,0,49.36,3.569,210.6918901,7.082,10,2011,43,-38820.37999999989
2770,20-2011-11-02,2011-11-02,2011-11-02,20,2211388.14,1,25.38,3.239,206.0763862,7.343,11,2011,44,145966.6200000001
2774,20-2011-11-03,2011-11-03,2011-11-03,20,1990932.77,0,39.53,3.582,207.1882876,7.343,11,2011,44,-220455.3700000001
2809,20-2011-11-11,2011-11-11,2011-11-11,20,2269975.85,0,47.27,3.53,210.9810201,7.082,11,2011,45,279043.0800000001
2810,20-2011-11-18,2011-11-18,2011-11-18,20,2169933.82,0,49.3,3.53,211.1847207,7.082,11,2011,46,-100042.03000000026
2811,20-2011-11-25,2011-11-25,2011-11-25,20,2906233.25,1,46.38,3.492,211.4120757,7.082,11,2011,47,736299.4300000002
2796,20-2011-12-08,2011-12-08,2011-12-08,20,2052246.4,0,73.52,3.812,208.7820061,7.274,12,2011,49,-853986.8500000001
2814,20-2011-12-16,2011-12-16,2011-12-16,20,2762816.65,0,37.16,3.413,212.0685039,7.082,12,2011,50,710570.25
2815,20-2011-12-23,2011-12-23,2011-12-23,20,3555371.03,0,40.19,3.389,212.2360401,7.082,12,2011,51,792554.3799999999
2816,20-2011-12-30,2011-12-30,2011-12-30,20,2043245.0,1,36.35,3.389,212.4035763,7.082,12,2011,52,-1512126.0299999998
2838,20-2012-01-06,2012-01-06,2012-01-06,20,2143126.59,0,73.67,3.742,214.5513278,7.139,1,2012,1,99881.58999999985
2818,20-2012-01-13,2012-01-13,2012-01-13,20,1911510.64,0,37.79,3.513,212.7386486,6.961,1,2012,2,-231615.94999999995
2819,20-2012-01-20,2012-01-20,2012-01-20,20,1892775.94,0,27.65,3.533,212.8336399,6.961,1,2012,3,-18734.699999999953
2820,20-2012-01-27,2012-01-27,2012-01-27,20,1761016.51,0,37.19,3.567,212.9286312,6.961,1,2012,4,-131759.42999999993
2825,20-2012-02-03,2012-02-03,2012-02-03,20,2148822.76,0,39.98,3.816,213.6718127,6.961,2,2012,5,387806.24999999977
2823,20-2012-02-17,2012-02-17,2012-02-17,20,2309025.16,0,31.11,3.695,213.2732106,6.961,2,2012,7,160202.40000000037
2824,20-2012-02-24,2012-02-24,2012-02-24,20,2045837.55,0,39.79,3.739,213.4725116,6.961,2,2012,8,-263187.6100000001
2821,20-2012-03-02,2012-03-02,2012-03-02,20,2203523.2,0,39.93,3.617,213.0236225,6.961,3,2012,9,157685.65000000014
2847,20-2012-03-08,2012-03-08,2012-03-08,20,2094515.71,0,74.73,3.654,214.7433514,7.28,3,2012,10,-109007.49000000022
2827,20-2012-03-16,2012-03-16,2012-03-16,20,2064991.71,0,53.73,3.862,214.0167132,6.961,3,2012,11,-29524.0
2828,20-2012-03-23,2012-03-23,2012-03-23,20,1992436.96,0,66.11,3.9,214.0907105,6.961,3,2012,12,-72554.75
2829,20-2012-03-30,2012-03-30,2012-03-30,20,2074721.74,0,51.52,3.953,214.1647079,6.961,3,2012,13,82284.78000000003
2834,20-2012-04-05,2012-04-05,2012-04-05,20,2163510.89,0,62.74,3.951,214.4771081,7.139,4,2012,14,88789.15000000014
2831,20-2012-04-13,2012-04-13,2012-04-13,20,2045396.06,0,45.68,4.044,214.3127027,7.139,4,2012,15,-118114.83000000007
2832,20-2012-04-20,2012-04-20,2012-04-20,20,1884427.84,0,60.11,4.027,214.3675045,7.139,4,2012,16,-160968.21999999997
2833,20-2012-04-27,2012-04-27,2012-04-27,20,1886503.93,0,47.64,4.004,214.4223063,7.139,4,2012,17,2076.089999999851
2856,20-2012-05-10,2012-05-10,2012-05-10,20,2246411.89,0,60.77,3.985,215.9258865,7.293,5,2012,19,359907.9600000002
2836,20-2012-05-18,2012-05-18,2012-05-18,20,2039222.26,0,60.99,3.848,214.5485571,7.139,5,2012,20,-207189.63000000012
2837,20-2012-05-25,2012-05-25,2012-05-25,20,2114989.0,0,70.04,3.798,214.5499425,7.139,5,2012,21,75766.73999999999
2817,20-2012-06-01,2012-06-01,2012-06-01,20,1964701.94,0,33.42,3.422,212.5711125,6.961,6,2012,22,-150287.06000000006
2830,20-2012-06-04,2012-06-04,2012-06-04,20,2565259.92,0,50.06,3.996,214.2387053,7.139,6,2012,23,600557.98
2843,20-2012-06-07,2012-06-07,2012-06-07,20,2358055.3,0,79.2,3.475,214.6873514,7.28,6,2012,23,-207204.6200000001
2840,20-2012-06-15,2012-06-15,2012-06-15,20,2165160.29,0,71.51,3.62,214.5653243,7.139,6,2012,24,-192895.00999999978
2841,20-2012-06-22,2012-06-22,2012-06-22,20,2060588.69,0,76.51,3.564,214.606,7.139,6,2012,25,-104571.6000000001
2842,20-2012-06-29,2012-06-29,2012-06-29,20,2055952.61,0,74.15,3.506,214.6466757,7.139,6,2012,26,-4636.079999999842
2852,20-2012-07-09,2012-07-09,2012-07-09,20,2080529.06,1,76.36,3.911,215.2189573,7.28,7,2012,28,24576.449999999953
2844,20-2012-07-13,2012-07-13,2012-07-13,20,2134680.12,0,78.27,3.523,214.728027,7.28,7,2012,28,54151.060000000056
2845,20-2012-07-20,2012-07-20,2012-07-20,20,1970170.29,0,76.04,3.567,214.7331351,7.28,7,2012,29,-164509.83000000007
2846,20-2012-07-27,2012-07-27,2012-07-27,20,1911559.1,0,74.6,3.647,214.7382432,7.28,7,2012,30,-58611.189999999944
2839,20-2012-08-06,2012-08-06,2012-08-06,20,2231962.13,0,62.01,3.689,214.5527132,7.139,8,2012,32,320403.0299999998
2849,20-2012-08-17,2012-08-17,2012-08-17,20,2045061.22,0,69.57,3.807,214.825578,7.28,8,2012,33,-186900.90999999992
2850,20-2012-08-24,2012-08-24,2012-08-24,20,2005341.43,0,68.27,3.834,214.9567044,7.28,8,2012,34,-39719.79000000004
2851,20-2012-08-31,2012-08-31,2012-08-31,20,2062481.56,0,72.66,3.867,215.0878309,7.28,8,2012,35,57140.13000000012
2826,20-2012-09-03,2012-09-03,2012-09-03,20,2139265.4,0,41.14,3.848,213.8711137,6.961,9,2012,36,76783.83999999985
2853,20-2012-09-14,2012-09-14,2012-09-14,20,2047949.98,0,64.84,3.948,215.3583757,7.28,9,2012,37,-91315.41999999993
2854,20-2012-09-21,2012-09-21,2012-09-21,20,2028587.24,0,60.94,4.038,215.5475459,7.28,9,2012,38,-19362.73999999999
2855,20-2012-09-28,2012-09-28,2012-09-28,20,2008350.58,0,58.65,3.997,215.7367162,7.28,9,2012,39,-20236.659999999916
2822,20-2012-10-02,2012-10-02,2012-10-02,20,2462978.28,1,33.47,3.64,213.1186138,6.961,10,2012,40,454627.6999999997
