,index_id,Rev_Date,Date,Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Month,Year,Week
3934,28-2011-01-07,2011-01-07,2011-01-07,28,1319054.57,0,89.85,3.842,129.0894,13.503,1,2011,1
3910,28-2011-01-14,2011-01-14,2011-01-14,28,1098286.61,0,43.15,3.312,127.3009355,14.021,1,2011,2
3911,28-2011-01-21,2011-01-21,2011-01-21,28,1079669.11,0,53.53,3.223,127.4404839,14.021,1,2011,3
3912,28-2011-01-28,2011-01-28,2011-01-28,28,1127859.69,0,50.74,3.342,127.5800323,14.021,1,2011,4
3943,28-2011-02-09,2011-02-09,2011-02-09,28,1468871.49,0,93.66,3.798,129.3259355,13.503,2,2011,6
3956,28-2011-02-12,2011-02-12,2011-02-12,28,1368130.35,0,52.5,3.701,129.8459667,12.89,2,2011,6
3915,28-2011-02-18,2011-02-18,2011-02-18,28,1514828.82,0,53.35,3.43,127.99525,14.021,2,2011,7
3916,28-2011-02-25,2011-02-25,2011-02-25,28,1311796.91,0,48.45,3.53,128.13,14.021,2,2011,8
3930,28-2011-03-06,2011-03-06,2011-03-06,28,1403779.25,0,71.81,4.031,129.0490323,13.736,3,2011,9
3919,28-2011-03-18,2011-03-18,2011-03-18,28,1286413.71,0,64.21,3.692,128.5121935,14.021,3,2011,11
3920,28-2011-03-25,2011-03-25,2011-03-25,28,1201059.72,0,54.4,3.909,128.6160645,14.021,3,2011,12
3913,28-2011-04-02,2011-04-02,2011-04-02,28,1564897.32,0,45.14,3.348,127.7195806,14.021,4,2011,13
3917,28-2011-04-03,2011-04-03,2011-04-03,28,1723736.91,0,51.72,3.674,128.26475,14.021,4,2011,13
3952,28-2011-04-11,2011-04-11,2011-04-11,28,1576654.67,0,59.77,3.828,129.8051935,12.89,4,2011,15
3923,28-2011-04-15,2011-04-15,2011-04-15,28,1240126.07,0,57.63,3.868,128.9107333,13.736,4,2011,15
3924,28-2011-04-22,2011-04-22,2011-04-22,28,1297452.0,0,72.12,4.134,128.9553,13.736,4,2011,16
3925,28-2011-04-29,2011-04-29,2011-04-29,28,1222367.9,0,68.27,4.151,128.9998667,13.736,4,2011,17
3939,28-2011-05-08,2011-05-08,2011-05-08,28,1523870.89,0,90.61,3.803,129.1846452,13.503,5,2011,18
3927,28-2011-05-13,2011-05-13,2011-05-13,28,1253316.3,0,70.93,4.202,129.089,13.736,5,2011,19
3928,28-2011-05-20,2011-05-20,2011-05-20,28,1151282.31,0,66.59,4.169,129.0756774,13.736,5,2011,20
3929,28-2011-05-27,2011-05-27,2011-05-27,28,1160043.98,0,76.67,4.087,129.0623548,13.736,5,2011,21
3926,28-2011-06-05,2011-06-05,2011-06-05,28,1515890.38,0,68.4,4.193,129.0444333,13.736,6,2011,22
3932,28-2011-06-17,2011-06-17,2011-06-17,28,1268503.49,0,86.84,3.935,129.0432,13.736,6,2011,24
3933,28-2011-06-24,2011-06-24,2011-06-24,28,1208809.34,0,88.95,3.898,129.0663,13.736,6,2011,25
3909,28-2011-07-01,2011-07-01,2011-07-01,28,1402902.47,0,37.64,3.287,127.1917742,14.021,7,2011,26
3948,28-2011-07-10,2011-07-10,2011-07-10,28,1557314.58,0,70.44,3.827,129.6938,12.89,7,2011,27
3936,28-2011-07-15,2011-07-15,2011-07-15,28,1197373.13,0,88.1,3.692,129.1338387,13.503,7,2011,28
3937,28-2011-07-22,2011-07-22,2011-07-22,28,1165870.54,0,91.17,3.794,129.1507742,13.503,7,2011,29
3938,28-2011-07-29,2011-07-29,2011-07-29,28,1114530.29,0,93.29,3.805,129.1677097,13.503,7,2011,30
3922,28-2011-08-04,2011-08-04,2011-08-04,28,1414713.5,0,64.47,4.003,128.8238065,13.736,8,2011,31
3935,28-2011-08-07,2011-08-07,2011-08-07,28,1459655.85,0,89.9,3.705,129.1125,13.503,8,2011,31
3941,28-2011-08-19,2011-08-19,2011-08-19,28,1200019.74,0,91.74,3.743,129.2405806,13.503,8,2011,33
3942,28-2011-08-26,2011-08-26,2011-08-26,28,1166479.51,0,94.61,3.74,129.2832581,13.503,8,2011,34
3944,28-2011-09-09,2011-09-09,2011-09-09,28,1310087.0,1,88.0,3.913,129.3686129,13.503,9,2011,36
3957,28-2011-09-12,2011-09-12,2011-09-12,28,1467024.3,0,42.17,3.644,129.8555333,12.89,9,2011,37
3945,28-2011-09-16,2011-09-16,2011-09-16,28,1159212.1,0,76.36,3.918,129.4306,13.503,9,2011,37
3946,28-2011-09-23,2011-09-23,2011-09-23,28,1109105.92,0,82.95,3.789,129.5183333,13.503,9,2011,38
3947,28-2011-09-30,2011-09-30,2011-09-30,28,1120731.76,0,83.26,3.877,129.6060667,13.503,9,2011,39
3931,28-2011-10-06,2011-10-06,2011-10-06,28,1339972.83,0,78.72,3.981,129.0357097,13.736,10,2011,40
3949,28-2011-10-14,2011-10-14,2011-10-14,28,1220984.94,0,67.31,3.805,129.7706452,12.89,10,2011,41
3950,28-2011-10-21,2011-10-21,2011-10-21,28,1203172.05,0,73.05,3.842,129.7821613,12.89,10,2011,42
3951,28-2011-10-28,2011-10-28,2011-10-28,28,1242746.06,0,67.41,3.727,129.7936774,12.89,10,2011,43
3914,28-2011-11-02,2011-11-02,2011-11-02,28,1397301.38,1,51.3,3.381,127.859129,14.021,11,2011,44
3918,28-2011-11-03,2011-11-03,2011-11-03,28,1380836.35,0,57.75,3.818,128.3995,14.021,11,2011,44
3953,28-2011-11-11,2011-11-11,2011-11-11,28,1402654.95,0,48.76,3.824,129.8167097,12.89,11,2011,45
3954,28-2011-11-18,2011-11-18,2011-11-18,28,1255081.22,0,54.2,3.813,129.8268333,12.89,11,2011,46
3955,28-2011-11-25,2011-11-25,2011-11-25,28,1929738.27,1,53.25,3.622,129.8364,12.89,11,2011,47
3940,28-2011-12-08,2011-12-08,2011-12-08,28,1218764.94,0,91.04,3.701,129.2015806,13.503,12,2011,49
3958,28-2011-12-16,2011-12-16,2011-12-16,28,1429954.66,0,43.29,3.6,129.8980645,12.89,12,2011,50
3959,28-2011-12-23,2011-12-23,2011-12-23,28,1796203.51,0,45.4,3.541,129.9845484,12.89,12,2011,51
3960,28-2011-12-30,2011-12-30,2011-12-30,28,1270036.53,1,44.64,3.428,130.0710323,12.89,12,2011,52
3982,28-2012-01-06,2012-01-06,2012-01-06,28,1245480.95,0,78.11,4.277,130.9592258,11.627,1,2012,1
3962,28-2012-01-13,2012-01-13,2012-01-13,28,1161190.29,0,48.07,3.657,130.244,12.187,1,2012,2
3963,28-2012-01-20,2012-01-20,2012-01-20,28,1129540.48,0,46.2,3.66,130.2792258,12.187,1,2012,3
3964,28-2012-01-27,2012-01-27,2012-01-27,28,1132948.48,0,50.43,3.675,130.3144516,12.187,1,2012,4
3969,28-2012-02-03,2012-02-03,2012-02-03,28,1451740.57,0,52.27,4.178,130.6457931,12.187,2,2012,5
3967,28-2012-02-17,2012-02-17,2012-02-17,28,1501503.68,0,51.8,3.781,130.4546207,12.187,2,2012,7
3968,28-2012-02-24,2012-02-24,2012-02-24,28,1323487.91,0,53.13,3.95,130.5502069,12.187,2,2012,8
3965,28-2012-03-02,2012-03-02,2012-03-02,28,1531599.44,0,50.58,3.702,130.3496774,12.187,3,2012,9
3991,28-2012-03-08,2012-03-08,2012-03-08,28,1376520.1,0,88.16,3.76,130.737871,10.926,3,2012,10
3971,28-2012-03-16,2012-03-16,2012-03-16,28,1337875.49,0,64.44,4.273,130.8261935,12.187,3,2012,11
3972,28-2012-03-23,2012-03-23,2012-03-23,28,1216059.41,0,56.26,4.038,130.8966452,12.187,3,2012,12
3973,28-2012-03-30,2012-03-30,2012-03-30,28,1209524.11,0,64.36,4.294,130.9670968,12.187,3,2012,13
3978,28-2012-04-05,2012-04-05,2012-04-05,28,1450628.85,0,76.03,4.171,131.136,11.627,4,2012,14
3975,28-2012-04-13,2012-04-13,2012-04-13,28,1290684.95,0,64.28,4.254,131.108,11.627,4,2012,15
3976,28-2012-04-20,2012-04-20,2012-04-20,28,1180797.2,0,66.73,4.222,131.1173333,11.627,4,2012,16
3977,28-2012-04-27,2012-04-27,2012-04-27,28,1170456.16,0,77.99,4.193,131.1266667,11.627,4,2012,17
4000,28-2012-05-10,2012-05-10,2012-05-10,28,1462941.03,0,81.61,3.966,131.0756667,10.199,5,2012,19
3980,28-2012-05-18,2012-05-18,2012-05-18,28,1213310.45,0,84.51,4.11,131.0983226,11.627,5,2012,20
3981,28-2012-05-25,2012-05-25,2012-05-25,28,1151214.41,0,83.84,4.293,131.0287742,11.627,5,2012,21
3961,28-2012-06-01,2012-06-01,2012-06-01,28,1466046.07,0,50.43,3.599,130.1575161,12.187,6,2012,22
3974,28-2012-06-04,2012-06-04,2012-06-04,28,1559592.79,0,64.05,4.121,131.0375484,11.627,6,2012,23
3987,28-2012-06-07,2012-06-07,2012-06-07,28,1500863.54,0,89.13,3.765,130.7196333,10.926,6,2012,23
3984,28-2012-06-15,2012-06-15,2012-06-15,28,1229760.97,0,85.94,4.144,130.8295333,11.627,6,2012,24
3985,28-2012-06-22,2012-06-22,2012-06-22,28,1180671.55,0,91.61,4.014,130.7929,11.627,6,2012,25
3986,28-2012-06-29,2012-06-29,2012-06-29,28,1129031.98,0,90.47,3.875,130.7562667,11.627,6,2012,26
3996,28-2012-07-09,2012-07-09,2012-07-09,28,1469693.99,1,88.52,4.124,130.9325484,10.926,7,2012,28
3988,28-2012-07-13,2012-07-13,2012-07-13,28,1179915.04,0,95.61,3.723,130.683,10.926,7,2012,28
3989,28-2012-07-20,2012-07-20,2012-07-20,28,1149427.48,0,85.53,3.726,130.7012903,10.926,7,2012,29
3990,28-2012-07-27,2012-07-27,2012-07-27,28,1135035.09,0,93.47,3.769,130.7195806,10.926,7,2012,30
3983,28-2012-08-06,2012-08-06,2012-08-06,28,1440687.69,0,84.83,4.103,130.8896774,11.627,8,2012,32
3993,28-2012-08-17,2012-08-17,2012-08-17,28,1184198.41,0,94.87,4.002,130.7909677,10.926,8,2012,33
3994,28-2012-08-24,2012-08-24,2012-08-24,28,1199309.59,0,85.32,4.055,130.8381613,10.926,8,2012,34
3995,28-2012-08-31,2012-08-31,2012-08-31,28,1227118.75,0,89.78,4.093,130.8853548,10.926,8,2012,35
3970,28-2012-09-03,2012-09-03,2012-09-03,28,1680764.06,0,54.54,4.25,130.7413793,12.187,9,2012,36
3997,28-2012-09-14,2012-09-14,2012-09-14,28,1124660.77,0,83.64,4.133,130.9776667,10.926,9,2012,37
3998,28-2012-09-21,2012-09-21,2012-09-21,28,1135340.19,0,82.97,4.125,131.0103333,10.926,9,2012,38
3999,28-2012-09-28,2012-09-28,2012-09-28,28,1129508.61,0,81.22,3.966,131.043,10.926,9,2012,39
3966,28-2012-10-02,2012-10-02,2012-10-02,28,1572966.15,1,52.27,3.722,130.3849032,12.187,10,2012,40
3992,28-2012-10-08,2012-10-08,2012-10-08,28,1269113.41,0,95.91,3.811,130.7561613,10.926,10,2012,41
4002,28-2012-10-19,2012-10-19,2012-10-19,28,1143724.48,0,68.66,4.449,131.1499677,10.199,10,2012,42
4003,28-2012-10-26,2012-10-26,2012-10-26,28,1213860.61,0,65.95,4.301,131.1930968,10.199,10,2012,43
3979,28-2012-11-05,2012-11-05,2012-11-05,28,1264575.18,0,77.27,4.186,131.1453333,11.627,11,2012,45
4001,28-2012-12-10,2012-12-10,2012-12-10,28,1205536.71,0,71.74,4.468,131.1083333,10.199,12,2012,50
4038,29-2010-01-10,2010-01-10,2010-01-10,29,474698.01,0,69.31,2.717,132.7568,10.524,1,2010,1
4012,29-2010-02-04,2010-02-04,2010-02-04,29,599629.25,0,44.96,2.826,131.9019677,10.16,2,2010,5
4025,29-2010-02-07,2010-02-07,2010-02-07,29,581473.55,0,72.88,2.815,132.5218667,10.409,2,2010,5
4006,29-2010-02-19,2010-02-19,2010-02-19,29,542399.07,0,31.96,2.747,131.637,10.064,2,2010,7
4007,29-2010-02-26,2010-02-26,2010-02-26,29,488417.61,0,35.98,2.753,131.686,10.064,2,2010,8
4034,29-2010-03-09,2010-03-09,2010-03-09,29,579272.38,0,75.85,2.735,132.7248387,10.409,3,2010,10
4047,29-2010-03-12,2010-03-12,2010-03-12,29,642678.53,0,39.42,3.065,132.7566667,10.524,3,2010,10
4010,29-2010-03-19,2010-03-19,2010-03-19,29,496851.6,0,46.03,2.834,131.8242903,10.064,3,2010,11
4011,29-2010-03-26,2010-03-26,2010-03-26,29,552985.34,0,48.56,2.831,131.863129,10.064,3,2010,12
4021,29-2010-04-06,2010-04-06,2010-04-06,29,588017.66,0,69.49,2.857,132.3648387,10.16,4,2010,14
4014,29-2010-04-16,2010-04-16,2010-04-16,29,509100.84,0,51.14,2.885,131.9809,10.16,4,2010,15
4015,29-2010-04-23,2010-04-23,2010-04-23,29,505329.66,0,51.04,2.895,132.0226667,10.16,4,2010,16
4016,29-2010-04-30,2010-04-30,2010-04-30,29,501013.47,0,50.96,2.935,132.0644333,10.16,4,2010,17
4004,29-2010-05-02,2010-05-02,2010-05-02,29,538634.46,0,24.36,2.788,131.5279032,10.064,5,2010,17
4008,29-2010-05-03,2010-05-03,2010-05-03,29,535087.91,0,36.82,2.766,131.735,10.064,5,2010,18
4043,29-2010-05-11,2010-05-11,2010-05-11,29,521002.97,0,44.34,2.938,132.9245806,10.524,5,2010,19
4018,29-2010-05-14,2010-05-14,2010-05-14,29,518940.88,0,50.99,2.983,132.152129,10.16,5,2010,19
4019,29-2010-05-21,2010-05-21,2010-05-21,29,502021.82,0,59.99,2.961,132.2230323,10.16,5,2010,20
4020,29-2010-05-28,2010-05-28,2010-05-28,29,577627.66,0,65.64,2.906,132.2939355,10.16,5,2010,21
4030,29-2010-06-08,2010-06-08,2010-06-08,29,519787.93,0,74.37,2.792,132.6141935,10.409,6,2010,23
4023,29-2010-06-18,2010-06-18,2010-06-18,29,558731.74,0,67.13,2.805,132.4733333,10.16,6,2010,24
4024,29-2010-06-25,2010-06-25,2010-06-25,29,585548.79,0,74.37,2.81,132.4976,10.16,6,2010,25
4017,29-2010-07-05,2010-07-05,2010-07-05,29,568497.35,0,63.81,2.981,132.1062,10.16,7,2010,27
4027,29-2010-07-16,2010-07-16,2010-07-16,29,512292.01,0,76.3,2.796,132.5667742,10.409,7,2010,28
4028,29-2010-07-23,2010-07-23,2010-07-23,29,506502.09,0,76.91,2.784,132.5825806,10.409,7,2010,29
4029,29-2010-07-30,2010-07-30,2010-07-30,29,509872.77,0,76.35,2.792,132.5983871,10.409,7,2010,30
4039,29-2010-08-10,2010-08-10,2010-08-10,29,530059.06,0,56.32,2.776,132.7516667,10.524,8,2010,32
4031,29-2010-08-13,2010-08-13,2010-08-13,29,495269.0,0,74.75,2.81,132.63,10.409,8,2010,32
4032,29-2010-08-20,2010-08-20,2010-08-20,29,531640.19,0,73.21,2.796,132.6616129,10.409,8,2010,33
4033,29-2010-08-27,2010-08-27,2010-08-27,29,545766.13,0,68.99,2.77,132.6932258,10.409,8,2010,34
4013,29-2010-09-04,2010-09-04,2010-09-04,29,569937.23,0,57.06,2.849,131.9408065,10.16,9,2010,35
4026,29-2010-09-07,2010-09-07,2010-09-07,29,563449.43,0,79.22,2.806,132.5461333,10.409,9,2010,36
4036,29-2010-09-17,2010-09-17,2010-09-17,29,463752.89,0,62.49,2.716,132.7670667,10.409,9,2010,37
4037,29-2010-09-24,2010-09-24,2010-09-24,29,465338.41,0,65.14,2.718,132.7619333,10.409,9,2010,38
4035,29-2010-10-09,2010-10-09,2010-10-09,29,491290.37,1,68.6,2.717,132.7564516,10.409,10,2010,40
4048,29-2010-10-12,2010-10-12,2010-10-12,29,713834.74,0,28.43,3.132,132.6764,10.524,10,2010,41
4040,29-2010-10-15,2010-10-15,2010-10-15,29,483011.69,0,55.23,2.878,132.7633548,10.524,10,2010,41
4041,29-2010-10-22,2010-10-22,2010-10-22,29,505221.17,0,50.24,2.919,132.8170968,10.524,10,2010,42
4042,29-2010-10-29,2010-10-29,2010-10-29,29,527058.59,0,57.73,2.938,132.8708387,10.524,10,2010,43
4022,29-2010-11-06,2010-11-06,2010-11-06,29,540716.58,0,65.01,2.83,132.4357419,10.16,11,2010,44
4045,29-2010-11-19,2010-11-19,2010-11-19,29,508174.55,0,48.62,3.03,132.9172,10.524,11,2010,46
4046,29-2010-11-26,2010-11-26,2010-11-26,29,975268.91,1,44.61,3.07,132.8369333,10.524,11,2010,47
4005,29-2010-12-02,2010-12-02,2010-12-02,29,529672.95,1,28.14,2.771,131.5866129,10.064,12,2010,48
4009,29-2010-12-03,2010-12-03,2010-12-03,29,519042.49,0,43.43,2.805,131.784,10.064,12,2010,48
4044,29-2010-12-11,2010-12-11,2010-12-11,29,524450.7,0,44.42,2.961,132.9783226,10.524,12,2010,49
4049,29-2010-12-17,2010-12-17,2010-12-17,29,850538.25,0,30.46,3.139,132.6804516,10.524,12,2010,50
4050,29-2010-12-24,2010-12-24,2010-12-24,29,1130926.79,0,29.76,3.15,132.7477419,10.524,12,2010,51
4051,29-2010-12-31,2010-12-31,2010-12-31,29,465992.02,1,28.49,3.177,132.8150323,10.524,12,2010,52
4064,29-2011-01-04,2011-01-04,2011-01-04,29,475615.26,0,36.04,3.638,134.0682581,9.966,1,2011,1
4077,29-2011-01-07,2011-01-07,2011-01-07,29,567114.6,0,70.8,3.815,135.4468,9.863,1,2011,1
4053,29-2011-01-14,2011-01-14,2011-01-14,29,426905.26,0,24.76,3.215,132.9510645,10.256,1,2011,2
4054,29-2011-01-21,2011-01-21,2011-01-21,29,445134.15,0,26.8,3.232,133.0285161,10.256,1,2011,3
4055,29-2011-01-28,2011-01-28,2011-01-28,29,410426.97,0,20.61,3.243,133.1059677,10.256,1,2011,4
4086,29-2011-02-09,2011-02-09,2011-02-09,29,497085.91,0,69.16,3.784,136.2440968,9.863,2,2011,6
4099,29-2011-02-12,2011-02-12,2011-02-12,29,579874.22,0,49.11,3.501,136.4909333,9.357,2,2011,6
4058,29-2011-02-18,2011-02-18,2011-02-18,29,542529.21,0,35.34,3.263,133.3701429,10.256,2,2011,7
4059,29-2011-02-25,2011-02-25,2011-02-25,29,483660.15,0,30.23,3.281,133.4921429,10.256,2,2011,8
4073,29-2011-03-06,2011-03-06,2011-03-06,29,598251.57,0,70.09,3.973,134.8551613,9.966,3,2011,9
4062,29-2011-03-18,2011-03-18,2011-03-18,29,493653.43,0,43.38,3.634,133.8492258,10.256,3,2011,11
4063,29-2011-03-25,2011-03-25,2011-03-25,29,478773.05,0,38.77,3.624,133.9587419,10.256,3,2011,12
4056,29-2011-04-02,2011-04-02,2011-04-02,29,504126.89,0,26.39,3.24,133.1834194,10.256,4,2011,13
4060,29-2011-04-03,2011-04-03,2011-04-03,29,536031.67,0,33.52,3.437,133.6141429,10.256,4,2011,13
4095,29-2011-04-11,2011-04-11,2011-04-11,29,620735.72,0,42.81,3.586,136.475129,9.357,4,2011,15
4066,29-2011-04-15,2011-04-15,2011-04-15,29,518245.97,0,48.88,3.823,134.2784667,9.966,4,2011,15
4067,29-2011-04-22,2011-04-22,2011-04-22,29,589252.69,0,47.76,3.919,134.3571,9.966,4,2011,16
4068,29-2011-04-29,2011-04-29,2011-04-29,29,493078.64,0,57.2,3.988,134.4357333,9.966,4,2011,17
4082,29-2011-05-08,2011-05-08,2011-05-08,29,503486.37,0,75.33,3.903,136.0540323,9.863,5,2011,18
4070,29-2011-05-13,2011-05-13,2011-05-13,29,549551.02,0,57.71,4.095,134.593,9.966,5,2011,19
4071,29-2011-05-20,2011-05-20,2011-05-20,29,492932.51,0,58.56,4.101,134.6803871,9.966,5,2011,20
4072,29-2011-05-27,2011-05-27,2011-05-27,29,550735.64,0,62.59,4.034,134.7677742,9.966,5,2011,21
4069,29-2011-06-05,2011-06-05,2011-06-05,29,534372.53,0,53.63,4.078,134.5143667,9.966,6,2011,22
4075,29-2011-06-17,2011-06-17,2011-06-17,29,536914.17,0,63.97,3.873,135.0837333,9.966,6,2011,24
4076,29-2011-06-24,2011-06-24,2011-06-24,29,545368.17,0,68.53,3.851,135.2652667,9.966,6,2011,25
4052,29-2011-07-01,2011-07-01,2011-07-01,29,455952.18,0,32.56,3.193,132.8823226,10.256,7,2011,26
4091,29-2011-07-10,2011-07-10,2011-07-10,29,514993.0,0,56.44,3.633,136.472,9.357,7,2011,27
4079,29-2011-07-15,2011-07-15,2011-07-15,29,505246.15,0,75.2,3.827,135.7837419,9.863,7,2011,28
4080,29-2011-07-22,2011-07-22,2011-07-22,29,507335.75,0,77.79,3.882,135.8738387,9.863,7,2011,29
4081,29-2011-07-29,2011-07-29,2011-07-29,29,474653.06,0,75.32,3.898,135.9639355,9.863,7,2011,30
4065,29-2011-08-04,2011-08-04,2011-08-04,29,505304.33,0,44.42,3.72,134.1777742,9.966,8,2011,31
4078,29-2011-08-07,2011-08-07,2011-08-07,29,547586.07,0,74.22,3.784,135.6283333,9.863,8,2011,31
4084,29-2011-08-19,2011-08-19,2011-08-19,29,498056.0,0,71.3,3.82,136.183129,9.863,8,2011,33
4085,29-2011-08-26,2011-08-26,2011-08-26,29,608294.98,0,72.22,3.796,136.2136129,9.863,8,2011,34
4087,29-2011-09-09,2011-09-09,2011-09-09,29,505406.72,1,69.14,3.809,136.2745806,9.863,9,2011,36
4100,29-2011-09-12,2011-09-12,2011-09-12,29,633240.53,0,45.35,3.47,136.5030667,9.357,9,2011,37
4088,29-2011-09-16,2011-09-16,2011-09-16,29,474129.35,0,68.08,3.809,136.3145,9.863,9,2011,37
4089,29-2011-09-23,2011-09-23,2011-09-23,29,475696.37,0,62.36,3.758,136.367,9.863,9,2011,38
4090,29-2011-09-30,2011-09-30,2011-09-30,29,446516.26,0,69.78,3.684,136.4195,9.863,9,2011,39
4074,29-2011-10-06,2011-10-06,2011-10-06,29,558431.44,0,69.53,3.924,134.9425484,9.966,10,2011,40
4092,29-2011-10-14,2011-10-14,2011-10-14,29,475776.45,0,62.63,3.583,136.5150968,9.357,10,2011,41
4093,29-2011-10-21,2011-10-21,2011-10-21,29,505068.22,0,59.3,3.618,136.5017742,9.357,10,2011,42
4094,29-2011-10-28,2011-10-28,2011-10-28,29,515119.64,0,49.31,3.604,136.4884516,9.357,10,2011,43
4057,29-2011-11-02,2011-11-02,2011-11-02,29,550387.78,1,28.89,3.255,133.260871,10.256,11,2011,44
4061,29-2011-11-03,2011-11-03,2011-11-03,29,493430.45,0,41.42,3.6,133.7361429,10.256,11,2011,44
4096,29-2011-11-11,2011-11-11,2011-11-11,29,531600.62,0,47.8,3.57,136.4618065,9.357,11,2011,45
4097,29-2011-11-18,2011-11-18,2011-11-18,29,504601.29,0,50.62,3.571,136.4666667,9.357,11,2011,46
4098,29-2011-11-25,2011-11-25,2011-11-25,29,913165.19,1,46.28,3.536,136.4788,9.357,11,2011,47
4083,29-2011-12-08,2011-12-08,2011-12-08,29,471311.5,0,74.69,3.88,136.144129,9.863,12,2011,49
4101,29-2011-12-16,2011-12-16,2011-12-16,29,736805.66,0,39.11,3.445,136.5335161,9.357,12,2011,50
4102,29-2011-12-23,2011-12-23,2011-12-23,29,1016637.39,0,39.83,3.413,136.5883871,9.357,12,2011,51
4103,29-2011-12-30,2011-12-30,2011-12-30,29,551743.05,1,36.28,3.402,136.6432581,9.357,12,2011,52
4125,29-2012-01-06,2012-01-06,2012-01-06,29,576252.35,0,70.01,3.798,138.1138065,9.14,1,2012,1
4105,29-2012-01-13,2012-01-13,2012-01-13,29,444756.37,0,39.0,3.523,136.753,8.988,1,2012,2
4106,29-2012-01-20,2012-01-20,2012-01-20,29,446863.31,0,29.16,3.542,136.8564194,8.988,1,2012,3
4107,29-2012-01-27,2012-01-27,2012-01-27,29,395987.24,0,35.68,3.568,136.9598387,8.988,1,2012,4
4112,29-2012-02-03,2012-02-03,2012-02-03,29,500801.72,0,37.47,3.827,137.4238966,8.988,2,2012,5
4110,29-2012-02-17,2012-02-17,2012-02-17,29,559606.91,0,36.25,3.703,137.2583103,8.988,2,2012,7
4111,29-2012-02-24,2012-02-24,2012-02-24,29,488782.63,0,39.0,3.751,137.3411034,8.988,2,2012,8
4108,29-2012-03-02,2012-03-02,2012-03-02,29,493159.35,0,40.58,3.633,137.0632581,8.988,3,2012,9
4134,29-2012-03-08,2012-03-08,2012-03-08,29,504754.74,0,72.99,3.698,138.1735806,9.419,3,2012,10
4114,29-2012-03-16,2012-03-16,2012-03-16,29,489293.72,0,46.06,3.867,137.5843871,8.988,3,2012,11
4115,29-2012-03-23,2012-03-23,2012-03-23,29,517408.48,0,54.68,3.889,137.6552903,8.988,3,2012,12
4116,29-2012-03-30,2012-03-30,2012-03-30,29,504566.28,0,46.4,3.921,137.7261935,8.988,3,2012,13
4121,29-2012-04-05,2012-04-05,2012-04-05,29,504963.84,0,50.75,3.991,138.0332,9.14,4,2012,14
4118,29-2012-04-13,2012-04-13,2012-04-13,29,520493.83,0,49.89,4.025,137.868,9.14,4,2012,15
4119,29-2012-04-20,2012-04-20,2012-04-20,29,525200.59,0,58.81,4.046,137.9230667,9.14,4,2012,16
4120,29-2012-04-27,2012-04-27,2012-04-27,29,497250.22,0,51.42,4.023,137.9781333,9.14,4,2012,17
4143,29-2012-05-10,2012-05-10,2012-05-10,29,520632.8,0,62.09,4.027,138.8256,9.151,5,2012,19
4123,29-2012-05-18,2012-05-18,2012-05-18,29,543706.04,0,61.9,3.899,138.1065806,9.14,5,2012,20
4124,29-2012-05-25,2012-05-25,2012-05-25,29,549665.67,0,62.39,3.85,138.1101935,9.14,5,2012,21
4104,29-2012-06-01,2012-06-01,2012-06-01,29,469773.85,0,34.61,3.439,136.698129,8.988,6,2012,22
4117,29-2012-06-04,2012-06-04,2012-06-04,29,633826.55,0,46.38,3.957,137.7970968,9.14,6,2012,23
4130,29-2012-06-07,2012-06-07,2012-06-07,29,578832.41,0,77.41,3.538,138.2296333,9.419,6,2012,23
4127,29-2012-06-15,2012-06-15,2012-06-15,29,552338.76,0,66.56,3.683,138.1295333,9.14,6,2012,24
4128,29-2012-06-22,2012-06-22,2012-06-22,29,581854.5,0,70.61,3.629,138.1629,9.14,6,2012,25
4129,29-2012-06-29,2012-06-29,2012-06-29,29,555954.13,0,70.99,3.577,138.1962667,9.14,6,2012,26
4139,29-2012-07-09,2012-07-09,2012-07-09,29,540811.85,1,73.3,3.921,138.4729355,9.419,7,2012,28
4131,29-2012-07-13,2012-07-13,2012-07-13,29,514709.76,0,75.81,3.561,138.263,9.419,7,2012,28
4132,29-2012-07-20,2012-07-20,2012-07-20,29,506705.36,0,76.57,3.61,138.2331935,9.419,7,2012,29
4133,29-2012-07-27,2012-07-27,2012-07-27,29,475158.24,0,73.52,3.701,138.2033871,9.419,7,2012,30
4126,29-2012-08-06,2012-08-06,2012-08-06,29,554093.15,0,61.71,3.746,138.1174194,9.14,8,2012,32
4136,29-2012-08-17,2012-08-17,2012-08-17,29,416881.66,0,74.92,3.84,138.1857097,9.419,8,2012,33
4137,29-2012-08-24,2012-08-24,2012-08-24,29,615026.15,0,70.42,3.874,138.2814516,9.419,8,2012,34
4138,29-2012-08-31,2012-08-31,2012-08-31,29,545844.91,0,71.93,3.884,138.3771935,9.419,8,2012,35
4113,29-2012-09-03,2012-09-03,2012-09-03,29,504750.35,0,41.72,3.876,137.5066897,8.988,9,2012,36
4140,29-2012-09-14,2012-09-14,2012-09-14,29,475127.18,0,66.42,3.988,138.5673,9.419,9,2012,37
4141,29-2012-09-21,2012-09-21,2012-09-21,29,489079.23,0,63.38,4.056,138.6534,9.419,9,2012,38
4142,29-2012-09-28,2012-09-28,2012-09-28,29,489674.23,0,62.17,4.018,138.7395,9.419,9,2012,39
