index,index_id,Rev_Date,Date,Store, Weekly_Sales ,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Month,Year,Week,sales_diff,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12, Linear Regression , Random Forest Regressor ,Linear_Regression_Root Mean Squared Error,Linear_Regression_R-squared,RF_Root Mean Squared Error,RF_R-squared
3312,24-2011-03-25,3/25/2011,3/25/2011,24,"$1,158,693.12 ",0,36.88,3.789,133.9587419,8.252,3,2011,12,-9704.14,-386440.36,319716.29,-125028.79,24503.02,139541.66,69184.1,19750.95,-60569.81,-277856.41,281793.31,-44796.75,-1177415.7,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3313,24-2011-04-02,4/2/2011,4/2/2011,24,"$1,225,182.04 ",0,23.83,3.4,133.1834194,8.252,4,2011,13,66488.92,-9704.14,-386440.36,319716.29,-125028.79,24503.02,139541.66,69184.1,19750.95,-60569.81,-277856.41,281793.31,-44796.75,1313089.10 ,1288717.01 ,85939.76 ,0.87 ,177689.54 ,0.44 
3314,24-2011-04-03,4/3/2011,4/3/2011,24,"$1,346,994.53 ",0,31.36,3.605,133.6141429,8.252,4,2011,13,121812.49,66488.92,-9704.14,-386440.36,319716.29,-125028.79,24503.02,139541.66,69184.1,19750.95,-60569.81,-277856.41,281793.31,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3315,24-2011-04-11,4/11/2011,4/11/2011,24,"$1,385,860.38 ",0,39.87,3.738,136.475129,8.454,4,2011,15,38865.85,121812.49,66488.92,-9704.14,-386440.36,319716.29,-125028.79,24503.02,139541.66,69184.1,19750.95,-60569.81,-277856.41,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3316,24-2011-04-15,4/15/2011,4/15/2011,24,"$1,245,576.65 ",0,52.36,3.981,134.2784667,8.212,4,2011,15,-140283.73,38865.85,121812.49,66488.92,-9704.14,-386440.36,319716.29,-125028.79,24503.02,139541.66,69184.1,19750.95,-60569.81,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3317,24-2011-04-22,4/22/2011,4/22/2011,24,"$1,372,484.90 ",0,46,4.061,134.3571,8.212,4,2011,16,126908.25,-140283.73,38865.85,121812.49,66488.92,-9704.14,-386440.36,319716.29,-125028.79,24503.02,139541.66,69184.1,19750.95,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3318,24-2011-04-29,4/29/2011,4/29/2011,24,"$1,197,761.17 ",0,60.48,4.117,134.4357333,8.212,4,2011,17,-174723.73,126908.25,-140283.73,38865.85,121812.49,66488.92,-9704.14,-386440.36,319716.29,-125028.79,24503.02,139541.66,69184.1,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3319,24-2011-05-08,5/8/2011,5/8/2011,24,"$1,417,616.81 ",0,74.64,4.02,136.0540323,8.358,5,2011,18,219855.64,-174723.73,126908.25,-140283.73,38865.85,121812.49,66488.92,-9704.14,-386440.36,319716.29,-125028.79,24503.02,139541.66,1435239.03 ,1454539.80 ,85939.76 ,0.87 ,177689.54 ,0.44 
3320,24-2011-05-13,5/13/2011,5/13/2011,24,"$1,311,950.16 ",0,58.49,4.211,134.593,8.212,5,2011,19,-105666.65,219855.64,-174723.73,126908.25,-140283.73,38865.85,121812.49,66488.92,-9704.14,-386440.36,319716.29,-125028.79,24503.02,1292308.25 ,1268516.15 ,85939.76 ,0.87 ,177689.54 ,0.44 
3321,24-2011-05-20,5/20/2011,5/20/2011,24,"$1,234,281.70 ",0,59.84,4.202,134.6803871,8.212,5,2011,20,-77668.46,-105666.65,219855.64,-174723.73,126908.25,-140283.73,38865.85,121812.49,66488.92,-9704.14,-386440.36,319716.29,-125028.79,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3322,24-2011-05-27,5/27/2011,5/27/2011,24,"$1,311,153.72 ",0,65.74,4.134,134.7677742,8.212,5,2011,21,76872.02,-77668.46,-105666.65,219855.64,-174723.73,126908.25,-140283.73,38865.85,121812.49,66488.92,-9704.14,-386440.36,319716.29,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3323,24-2011-06-05,6/5/2011,6/5/2011,24,"$1,339,630.35 ",0,55.75,4.192,134.5143667,8.212,6,2011,22,28476.63,76872.02,-77668.46,-105666.65,219855.64,-174723.73,126908.25,-140283.73,38865.85,121812.49,66488.92,-9704.14,-386440.36,1342299.58 ,1327946.39 ,85939.76 ,0.87 ,177689.54 ,0.44 
3324,24-2011-06-17,6/17/2011,6/17/2011,24,"$1,320,359.23 ",0,64.34,3.989,135.0837333,8.212,6,2011,24,-19271.12,28476.63,76872.02,-77668.46,-105666.65,219855.64,-174723.73,126908.25,-140283.73,38865.85,121812.49,66488.92,-9704.14,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3325,24-2011-06-24,6/24/2011,6/24/2011,24,"$1,304,850.67 ",0,68.88,3.964,135.2652667,8.212,6,2011,25,-15508.56,-19271.12,28476.63,76872.02,-77668.46,-105666.65,219855.64,-174723.73,126908.25,-140283.73,38865.85,121812.49,66488.92,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3326,24-2011-07-01,7/1/2011,7/1/2011,24,"$1,178,641.71 ",0,30.72,3.351,132.8823226,8.252,7,2011,26,-126208.96,-15508.56,-19271.12,28476.63,76872.02,-77668.46,-105666.65,219855.64,-174723.73,126908.25,-140283.73,38865.85,121812.49,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3327,24-2011-07-10,7/10/2011,7/10/2011,24,"$1,405,914.39 ",0,53.87,3.775,136.472,8.454,7,2011,27,227272.68,-126208.96,-15508.56,-19271.12,28476.63,76872.02,-77668.46,-105666.65,219855.64,-174723.73,126908.25,-140283.73,38865.85,1447879.65 ,1489495.61 ,85939.76 ,0.87 ,177689.54 ,0.44 
3328,24-2011-07-15,7/15/2011,7/15/2011,24,"$1,356,938.95 ",0,74.43,3.915,135.7837419,8.358,7,2011,28,-48975.44,227272.68,-126208.96,-15508.56,-19271.12,28476.63,76872.02,-77668.46,-105666.65,219855.64,-174723.73,126908.25,-140283.73,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3329,24-2011-07-22,7/22/2011,7/22/2011,24,"$1,357,672.24 ",0,79.29,3.972,135.8738387,8.358,7,2011,29,733.29,-48975.44,227272.68,-126208.96,-15508.56,-19271.12,28476.63,76872.02,-77668.46,-105666.65,219855.64,-174723.73,126908.25,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3330,24-2011-07-29,7/29/2011,7/29/2011,24,"$1,310,973.06 ",0,74.84,4.004,135.9639355,8.358,7,2011,30,-46699.18,733.29,-48975.44,227272.68,-126208.96,-15508.56,-19271.12,28476.63,76872.02,-77668.46,-105666.65,219855.64,-174723.73,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3331,24-2011-08-04,8/4/2011,8/4/2011,24,"$1,273,670.32 ",0,44.7,3.895,134.1777742,8.212,8,2011,31,-37302.74,-46699.18,733.29,-48975.44,227272.68,-126208.96,-15508.56,-19271.12,28476.63,76872.02,-77668.46,-105666.65,219855.64,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3332,24-2011-08-07,8/7/2011,8/7/2011,24,"$1,567,340.07 ",0,72.56,3.886,135.6283333,8.358,8,2011,31,293669.75,-37302.74,-46699.18,733.29,-48975.44,227272.68,-126208.96,-15508.56,-19271.12,28476.63,76872.02,-77668.46,-105666.65,1533774.15 ,1563078.72 ,85939.76 ,0.87 ,177689.54 ,0.44 
3333,24-2011-08-19,8/19/2011,8/19/2011,24,"$1,352,039.88 ",0,69.93,3.942,136.183129,8.358,8,2011,33,-215300.19,293669.75,-37302.74,-46699.18,733.29,-48975.44,227272.68,-126208.96,-15508.56,-19271.12,28476.63,76872.02,-77668.46,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3334,24-2011-08-26,8/26/2011,8/26/2011,24,"$1,402,372.09 ",0,69.94,3.906,136.2136129,8.358,8,2011,34,50332.21,-215300.19,293669.75,-37302.74,-46699.18,733.29,-48975.44,227272.68,-126208.96,-15508.56,-19271.12,28476.63,76872.02,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3335,24-2011-09-09,9/9/2011,9/9/2011,24,"$1,527,455.19 ",1,68.32,3.93,136.2745806,8.358,9,2011,36,125083.1,50332.21,-215300.19,293669.75,-37302.74,-46699.18,733.29,-48975.44,227272.68,-126208.96,-15508.56,-19271.12,28476.63,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3336,24-2011-09-12,9/12/2011,9/12/2011,24,"$1,529,615.54 ",0,42.3,3.627,136.5030667,8.454,9,2011,37,2160.35,125083.1,50332.21,-215300.19,293669.75,-37302.74,-46699.18,733.29,-48975.44,227272.68,-126208.96,-15508.56,-19271.12,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3337,24-2011-09-16,9/16/2011,9/16/2011,24,"$1,227,535.97 ",0,65.56,3.937,136.3145,8.358,9,2011,37,-302079.57,2160.35,125083.1,50332.21,-215300.19,293669.75,-37302.74,-46699.18,733.29,-48975.44,227272.68,-126208.96,-15508.56,1224500.73 ,1293159.04 ,85939.76 ,0.87 ,177689.54 ,0.44 
3338,24-2011-09-23,9/23/2011,9/23/2011,24,"$1,232,376.49 ",0,60.61,3.899,136.367,8.358,9,2011,38,4840.52,-302079.57,2160.35,125083.1,50332.21,-215300.19,293669.75,-37302.74,-46699.18,733.29,-48975.44,227272.68,-126208.96,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3339,24-2011-09-30,9/30/2011,9/30/2011,24,"$1,246,242.61 ",0,68,3.858,136.4195,8.358,9,2011,39,13866.12,4840.52,-302079.57,2160.35,125083.1,50332.21,-215300.19,293669.75,-37302.74,-46699.18,733.29,-48975.44,227272.68,1279496.68 ,1333992.81 ,85939.76 ,0.87 ,177689.54 ,0.44 
3340,24-2011-10-06,10/6/2011,10/6/2011,24,"$1,373,841.91 ",0,70.02,4.025,134.9425484,8.212,10,2011,40,127599.3,13866.12,4840.52,-302079.57,2160.35,125083.1,50332.21,-215300.19,293669.75,-37302.74,-46699.18,733.29,-48975.44,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3341,24-2011-10-14,10/14/2011,10/14/2011,24,"$1,333,315.03 ",0,60.21,3.744,136.5150968,8.454,10,2011,41,-40526.88,127599.3,13866.12,4840.52,-302079.57,2160.35,125083.1,50332.21,-215300.19,293669.75,-37302.74,-46699.18,733.29,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3342,24-2011-10-21,10/21/2011,10/21/2011,24,"$1,283,563.43 ",0,56.6,3.757,136.5017742,8.454,10,2011,42,-49751.6,-40526.88,127599.3,13866.12,4840.52,-302079.57,2160.35,125083.1,50332.21,-215300.19,293669.75,-37302.74,-46699.18,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3343,24-2011-10-28,10/28/2011,10/28/2011,24,"$1,307,142.75 ",0,48,3.757,136.4884516,8.454,10,2011,43,23579.32,-49751.6,-40526.88,127599.3,13866.12,4840.52,-302079.57,2160.35,125083.1,50332.21,-215300.19,293669.75,-37302.74,1334901.82 ,1319374.33 ,85939.76 ,0.87 ,177689.54 ,0.44 
3344,24-2011-11-02,11/2/2011,11/2/2011,24,"$1,341,240.62 ",1,26.51,3.416,133.260871,8.252,11,2011,44,34097.87,23579.32,-49751.6,-40526.88,127599.3,13866.12,4840.52,-302079.57,2160.35,125083.1,50332.21,-215300.19,293669.75,1430149.46 ,1332102.20 ,85939.76 ,0.87 ,177689.54 ,0.44 
3345,24-2011-11-03,11/3/2011,11/3/2011,24,"$1,253,218.70 ",0,39.51,3.752,133.7361429,8.252,11,2011,44,-88021.92,34097.87,23579.32,-49751.6,-40526.88,127599.3,13866.12,4840.52,-302079.57,2160.35,125083.1,50332.21,-215300.19,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3346,24-2011-11-11,11/11/2011,11/11/2011,24,"$1,425,078.59 ",0,46.78,3.719,136.4618065,8.454,11,2011,45,171859.89,-88021.92,34097.87,23579.32,-49751.6,-40526.88,127599.3,13866.12,4840.52,-302079.57,2160.35,125083.1,50332.21,1445149.96 ,1457124.96 ,85939.76 ,0.87 ,177689.54 ,0.44 
3347,24-2011-11-18,11/18/2011,11/18/2011,24,"$1,297,535.69 ",0,48.17,3.717,136.4666667,8.454,11,2011,46,-127542.9,171859.89,-88021.92,34097.87,23579.32,-49751.6,-40526.88,127599.3,13866.12,4840.52,-302079.57,2160.35,125083.1,1334511.74 ,1274388.91 ,85939.76 ,0.87 ,177689.54 ,0.44 
3348,24-2011-11-25,11/25/2011,11/25/2011,24,"$1,761,235.67 ",1,41.83,3.689,136.4788,8.454,11,2011,47,463699.98,-127542.9,171859.89,-88021.92,34097.87,23579.32,-49751.6,-40526.88,127599.3,13866.12,4840.52,-302079.57,2160.35,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3349,24-2011-12-08,12/8/2011,12/8/2011,24,"$1,402,818.01 ",0,72.52,3.995,136.144129,8.358,12,2011,49,-358417.66,463699.98,-127542.9,171859.89,-88021.92,34097.87,23579.32,-49751.6,-40526.88,127599.3,13866.12,4840.52,-302079.57,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3350,24-2011-12-16,12/16/2011,12/16/2011,24,"$1,624,994.43 ",0,36,3.611,136.5335161,8.454,12,2011,50,222176.42,-358417.66,463699.98,-127542.9,171859.89,-88021.92,34097.87,23579.32,-49751.6,-40526.88,127599.3,13866.12,4840.52,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3351,24-2011-12-23,12/23/2011,12/23/2011,24,"$2,168,344.23 ",0,36.93,3.587,136.5883871,8.454,12,2011,51,543349.8,222176.42,-358417.66,463699.98,-127542.9,171859.89,-88021.92,34097.87,23579.32,-49751.6,-40526.88,127599.3,13866.12,1938547.89 ,1603150.78 ,85939.76 ,0.87 ,177689.54 ,0.44 
3352,24-2011-12-30,12/30/2011,12/30/2011,24,"$1,363,973.16 ",1,33.45,3.566,136.6432581,8.454,12,2011,52,-804371.07,543349.8,222176.42,-358417.66,463699.98,-127542.9,171859.89,-88021.92,34097.87,23579.32,-49751.6,-40526.88,127599.3,1341145.09 ,1318861.22 ,85939.76 ,0.87 ,177689.54 ,0.44 
3353,24-2012-01-06,1/6/2012,1/6/2012,24,"$1,467,722.19 ",0,71.79,3.915,138.1138065,8.983,1,2012,1,103749.03,-804371.07,543349.8,222176.42,-358417.66,463699.98,-127542.9,171859.89,-88021.92,34097.87,23579.32,-49751.6,-40526.88,1296787.46 ,1390305.60 ,85939.76 ,0.87 ,177689.54 ,0.44 
3354,24-2012-01-13,1/13/2012,1/13/2012,24,"$1,155,594.20 ",0,36.5,3.666,136.753,8.659,1,2012,2,-312127.99,103749.03,-804371.07,543349.8,222176.42,-358417.66,463699.98,-127542.9,171859.89,-88021.92,34097.87,23579.32,-49751.6,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3355,24-2012-01-20,1/20/2012,1/20/2012,24,"$1,151,993.85 ",0,25.73,3.705,136.8564194,8.659,1,2012,3,-3600.35,-312127.99,103749.03,-804371.07,543349.8,222176.42,-358417.66,463699.98,-127542.9,171859.89,-88021.92,34097.87,23579.32,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3356,24-2012-01-27,1/27/2012,1/27/2012,24,"$1,057,290.41 ",0,31.92,3.737,136.9598387,8.659,1,2012,4,-94703.44,-3600.35,-312127.99,103749.03,-804371.07,543349.8,222176.42,-358417.66,463699.98,-127542.9,171859.89,-88021.92,34097.87,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3357,24-2012-02-03,2/3/2012,2/3/2012,24,"$1,213,994.39 ",0,35.36,3.983,137.4238966,8.659,2,2012,5,156703.98,-94703.44,-3600.35,-312127.99,103749.03,-804371.07,543349.8,222176.42,-358417.66,463699.98,-127542.9,171859.89,-88021.92,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3358,24-2012-02-17,2/17/2012,2/17/2012,24,"$1,326,370.08 ",0,33.92,3.874,137.2583103,8.659,2,2012,7,112375.69,156703.98,-94703.44,-3600.35,-312127.99,103749.03,-804371.07,543349.8,222176.42,-358417.66,463699.98,-127542.9,171859.89,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3359,24-2012-02-24,2/24/2012,2/24/2012,24,"$1,303,233.15 ",0,37.35,3.917,137.3411034,8.659,2,2012,8,-23136.93,112375.69,156703.98,-94703.44,-3600.35,-312127.99,103749.03,-804371.07,543349.8,222176.42,-358417.66,463699.98,-127542.9,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3360,24-2012-03-02,3/2/2012,3/2/2012,24,"$1,249,696.97 ",0,38.61,3.796,137.0632581,8.659,3,2012,9,-53536.18,-23136.93,112375.69,156703.98,-94703.44,-3600.35,-312127.99,103749.03,-804371.07,543349.8,222176.42,-358417.66,463699.98,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3361,24-2012-03-08,3/8/2012,3/8/2012,24,"$1,440,374.13 ",0,73.26,3.819,138.1735806,8.953,3,2012,10,190677.16,-53536.18,-23136.93,112375.69,156703.98,-94703.44,-3600.35,-312127.99,103749.03,-804371.07,543349.8,222176.42,-358417.66,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3362,24-2012-03-16,3/16/2012,3/16/2012,24,"$1,239,299.12 ",0,48.68,4.021,137.5843871,8.659,3,2012,11,-201075.01,190677.16,-53536.18,-23136.93,112375.69,156703.98,-94703.44,-3600.35,-312127.99,103749.03,-804371.07,543349.8,222176.42,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3363,24-2012-03-23,3/23/2012,3/23/2012,24,"$1,221,723.94 ",0,59.51,4.054,137.6552903,8.659,3,2012,12,-17575.18,-201075.01,190677.16,-53536.18,-23136.93,112375.69,156703.98,-94703.44,-3600.35,-312127.99,103749.03,-804371.07,543349.8,1240496.07 ,1250561.92 ,85939.76 ,0.87 ,177689.54 ,0.44 
3364,24-2012-03-30,3/30/2012,3/30/2012,24,"$1,230,106.13 ",0,47.28,4.098,137.7261935,8.659,3,2012,13,8382.19,-17575.18,-201075.01,190677.16,-53536.18,-23136.93,112375.69,156703.98,-94703.44,-3600.35,-312127.99,103749.03,-804371.07,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3365,24-2012-04-05,4/5/2012,4/5/2012,24,"$1,306,551.71 ",0,52.14,4.124,138.0332,8.983,4,2012,14,76445.58,8382.19,-17575.18,-201075.01,190677.16,-53536.18,-23136.93,112375.69,156703.98,-94703.44,-3600.35,-312127.99,103749.03,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3366,24-2012-04-13,4/13/2012,4/13/2012,24,"$1,285,783.87 ",0,48.65,4.187,137.868,8.983,4,2012,15,-20767.84,76445.58,8382.19,-17575.18,-201075.01,190677.16,-53536.18,-23136.93,112375.69,156703.98,-94703.44,-3600.35,-312127.99,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3367,24-2012-04-20,4/20/2012,4/20/2012,24,"$1,208,654.40 ",0,61.05,4.17,137.9230667,8.983,4,2012,16,-77129.47,-20767.84,76445.58,8382.19,-17575.18,-201075.01,190677.16,-53536.18,-23136.93,112375.69,156703.98,-94703.44,-3600.35,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3368,24-2012-04-27,4/27/2012,4/27/2012,24,"$1,194,334.65 ",0,49.26,4.163,137.9781333,8.983,4,2012,17,-14319.75,-77129.47,-20767.84,76445.58,8382.19,-17575.18,-201075.01,190677.16,-53536.18,-23136.93,112375.69,156703.98,-94703.44,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3369,24-2012-05-10,5/10/2012,5/10/2012,24,"$1,416,720.54 ",0,60.35,4.151,138.8256,8.693,5,2012,19,222385.89,-14319.75,-77129.47,-20767.84,76445.58,8382.19,-17575.18,-201075.01,190677.16,-53536.18,-23136.93,112375.69,156703.98,1492710.73 ,1472471.11 ,85939.76 ,0.87 ,177689.54 ,0.44 
3370,24-2012-05-18,5/18/2012,5/18/2012,24,"$1,298,809.80 ",0,63.1,4.029,138.1065806,8.983,5,2012,20,-117910.74,222385.89,-14319.75,-77129.47,-20767.84,76445.58,8382.19,-17575.18,-201075.01,190677.16,-53536.18,-23136.93,112375.69,1338161.72 ,1266086.09 ,85939.76 ,0.87 ,177689.54 ,0.44 
3371,24-2012-05-25,5/25/2012,5/25/2012,24,"$1,407,897.57 ",0,65.79,3.979,138.1101935,8.983,5,2012,21,109087.77,-117910.74,222385.89,-14319.75,-77129.47,-20767.84,76445.58,8382.19,-17575.18,-201075.01,190677.16,-53536.18,-23136.93,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3372,24-2012-06-01,6/1/2012,6/1/2012,24,"$1,251,581.89 ",0,32.86,3.585,136.698129,8.659,6,2012,22,-156315.68,109087.77,-117910.74,222385.89,-14319.75,-77129.47,-20767.84,76445.58,8382.19,-17575.18,-201075.01,190677.16,-53536.18,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3373,24-2012-06-04,6/4/2012,6/4/2012,24,"$1,524,734.29 ",0,45.25,4.143,137.7970968,8.983,6,2012,23,273152.4,-156315.68,109087.77,-117910.74,222385.89,-14319.75,-77129.47,-20767.84,76445.58,8382.19,-17575.18,-201075.01,190677.16,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3374,24-2012-06-07,6/7/2012,6/7/2012,24,"$1,645,097.75 ",0,77.18,3.646,138.2296333,8.953,6,2012,23,120363.46,273152.4,-156315.68,109087.77,-117910.74,222385.89,-14319.75,-77129.47,-20767.84,76445.58,8382.19,-17575.18,-201075.01,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3375,24-2012-06-15,6/15/2012,6/15/2012,24,"$1,364,445.98 ",0,68.28,3.786,138.1295333,8.983,6,2012,24,-280651.77,120363.46,273152.4,-156315.68,109087.77,-117910.74,222385.89,-14319.75,-77129.47,-20767.84,76445.58,8382.19,-17575.18,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3376,24-2012-06-22,6/22/2012,6/22/2012,24,"$1,434,709.63 ",0,72.29,3.722,138.1629,8.983,6,2012,25,70263.65,-280651.77,120363.46,273152.4,-156315.68,109087.77,-117910.74,222385.89,-14319.75,-77129.47,-20767.84,76445.58,8382.19,1402048.77 ,1371987.85 ,85939.76 ,0.87 ,177689.54 ,0.44 
3377,24-2012-06-29,6/29/2012,6/29/2012,24,"$1,428,869.90 ",0,70.4,3.667,138.1962667,8.983,6,2012,26,-5839.73,70263.65,-280651.77,120363.46,273152.4,-156315.68,109087.77,-117910.74,222385.89,-14319.75,-77129.47,-20767.84,76445.58,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3378,24-2012-07-09,7/9/2012,7/9/2012,24,"$1,477,134.75 ",1,72.81,4.076,138.4729355,8.953,7,2012,28,48264.85,-5839.73,70263.65,-280651.77,120363.46,273152.4,-156315.68,109087.77,-117910.74,222385.89,-14319.75,-77129.47,-20767.84,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3379,24-2012-07-13,7/13/2012,7/13/2012,24,"$1,405,475.78 ",0,75.36,3.689,138.263,8.953,7,2012,28,-71658.97,48264.85,-5839.73,70263.65,-280651.77,120363.46,273152.4,-156315.68,109087.77,-117910.74,222385.89,-14319.75,-77129.47,1374603.30 ,1354499.78 ,85939.76 ,0.87 ,177689.54 ,0.44 
3380,24-2012-07-20,7/20/2012,7/20/2012,24,"$1,394,299.00 ",0,76.42,3.732,138.2331935,8.953,7,2012,29,-11176.78,-71658.97,48264.85,-5839.73,70263.65,-280651.77,120363.46,273152.4,-156315.68,109087.77,-117910.74,222385.89,-14319.75,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3381,24-2012-07-27,7/27/2012,7/27/2012,24,"$1,307,339.14 ",0,73.62,3.82,138.2033871,8.953,7,2012,30,-86959.86,-11176.78,-71658.97,48264.85,-5839.73,70263.65,-280651.77,120363.46,273152.4,-156315.68,109087.77,-117910.74,222385.89,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3382,24-2012-08-06,8/6/2012,8/6/2012,24,"$1,406,313.13 ",0,59.93,3.871,138.1174194,8.983,8,2012,32,98973.99,-86959.86,-11176.78,-71658.97,48264.85,-5839.73,70263.65,-280651.77,120363.46,273152.4,-156315.68,109087.77,-117910.74,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3383,24-2012-08-17,8/17/2012,8/17/2012,24,"$1,397,970.54 ",0,72.87,3.963,138.1857097,8.953,8,2012,33,-8342.59,98973.99,-86959.86,-11176.78,-71658.97,48264.85,-5839.73,70263.65,-280651.77,120363.46,273152.4,-156315.68,109087.77,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3384,24-2012-08-24,8/24/2012,8/24/2012,24,"$1,303,726.54 ",0,68.13,3.997,138.2814516,8.953,8,2012,34,-94244,-8342.59,98973.99,-86959.86,-11176.78,-71658.97,48264.85,-5839.73,70263.65,-280651.77,120363.46,273152.4,-156315.68,1263626.81 ,1312366.47 ,85939.76 ,0.87 ,177689.54 ,0.44 
3385,24-2012-08-31,8/31/2012,8/31/2012,24,"$1,344,558.92 ",0,71.18,4.026,138.3771935,8.953,8,2012,35,40832.38,-94244,-8342.59,98973.99,-86959.86,-11176.78,-71658.97,48264.85,-5839.73,70263.65,-280651.77,120363.46,273152.4,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3386,24-2012-09-03,9/3/2012,9/3/2012,24,"$1,325,835.70 ",0,41.5,4.021,137.5066897,8.659,9,2012,36,-18723.22,40832.38,-94244,-8342.59,98973.99,-86959.86,-11176.78,-71658.97,48264.85,-5839.73,70263.65,-280651.77,120363.46,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3387,24-2012-09-14,9/14/2012,9/14/2012,24,"$1,242,909.53 ",0,64.28,4.088,138.5673,8.953,9,2012,37,-82926.17,-18723.22,40832.38,-94244,-8342.59,98973.99,-86959.86,-11176.78,-71658.97,48264.85,-5839.73,70263.65,-280651.77,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3388,24-2012-09-21,9/21/2012,9/21/2012,24,"$1,261,158.47 ",0,61.25,4.203,138.6534,8.953,9,2012,38,18248.94,-82926.17,-18723.22,40832.38,-94244,-8342.59,98973.99,-86959.86,-11176.78,-71658.97,48264.85,-5839.73,70263.65,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
3389,24-2012-09-28,9/28/2012,9/28/2012,24,"$1,259,278.36 ",0,58.86,4.158,138.7395,8.953,9,2012,39,-1880.11,18248.94,-82926.17,-18723.22,40832.38,-94244,-8342.59,98973.99,-86959.86,-11176.78,-71658.97,48264.85,-5839.73,0.00 ,0.00 ,85939.76 ,0.87 ,177689.54 ,0.44 
